2021-08-20/11:15:21		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:24		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:25		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:25		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:25		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:25		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:26		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:26		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:26		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:27		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:27		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:27		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:28		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:28		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:28		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:29		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:29		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:29		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:29		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:30		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:30		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:30		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:31		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:31		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:31		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:31		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:32		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:32		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:32		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:32		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:33		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:33		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:33		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:34		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:34		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:34		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:34		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:35		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:35		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:35		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:36		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:36		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:36		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:36		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:37		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:37		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:37		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:37		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:38		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:38		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:38		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:39		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:39		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:39		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:39		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:40		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:40		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:40		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:41		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:41		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:41		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:41		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:42		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:42		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:42		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:43		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:43		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:43		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:44		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:44		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:44		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:44		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:45		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:45		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:45		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:45		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:46		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:46		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:46		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:47		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:47		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:47		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:47		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:48		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:48		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:48		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:49		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:49		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:49		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:49		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:50		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:50		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:50		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:51		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:51		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:51		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:51		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:52		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:52		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:52		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:53		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:53		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:53		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:53		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:54		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:54		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:54		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:55		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:55		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:55		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:55		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:56		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:56		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:56		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:56		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:57		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:57		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:57		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:58		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:58		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:58		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:58		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:59		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:59		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:36:59		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:00		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:00		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:00		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:00		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:01		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:01		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:01		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:02		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:02		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:02		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:02		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:03		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:03		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:03		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:03		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:04		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:04		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:04		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:05		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:05		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:06		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:06		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:06		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:06		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:07		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:07		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:07		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:08		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:08		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:08		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:09		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:09		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:09		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:09		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:10		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:10		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:10		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:11		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:11		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:11		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:11		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:12		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:12		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:12		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:13		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:13		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:13		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:13		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:14		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:14		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:14		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:15		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:15		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:15		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:15		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:16		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:16		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:16		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:16		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:17		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:17		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:17		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:18		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:18		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:18		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:18		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:19		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:19		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:19		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:20		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:20		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:20		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:20		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:21		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:21		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:21		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:22		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:22		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:22		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:22		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:23		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:23		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:23		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:24		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:24		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:24		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:24		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:25		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:25		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:25		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:25		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:26		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:26		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:26		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:27		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:27		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:27		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:27		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:28		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:28		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:28		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:29		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:29		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:29		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:29		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:30		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:30		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:30		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:30		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:31		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:31		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:31		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:32		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:32		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:32		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:32		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:33		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:33		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:33		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:34		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:34		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:34		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:34		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:35		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:35		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:35		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:42		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:42		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:42		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:45		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:45		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:45		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:54		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:54		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:54		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
